HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
01/11/2018 13:00,10647.74,1348.06,2530.06,913.35,13029.76,2941.40,5525.09,1264.13,38199.59
01/11/2018 14:00,10725.04,1370.69,2517.35,932.40,13527.02,2998.99,5499.04,1252.80,38823.33
01/11/2018 15:00,10612.01,1368.42,2516.40,941.16,14221.81,3051.25,5463.40,1244.27,39418.73
01/11/2018 16:00,10577.52,1391.69,2503.49,955.17,14999.62,3055.49,5450.34,1247.46,40180.77
01/11/2018 17:00,10618.35,1454.49,2501.09,988.54,16065.81,3028.73,5619.33,1266.12,41542.45
01/11/2018 18:00,10705.09,1555.86,2467.83,1031.05,17224.49,2956.98,6096.38,1301.62,43339.30
01/11/2018 19:00,11303.52,1688.76,2559.22,1080.58,18132.66,3113.68,6783.24,1393.31,46054.96
01/11/2018 20:00,11574.98,1763.78,2607.35,1090.48,18323.90,3153.09,7033.78,1414.59,46961.96
01/11/2018 21:00,11785.87,1773.55,2621.64,1094.08,18483.40,3136.88,7155.05,1422.35,47472.80
01/11/2018 22:00,11740.72,1811.85,2605.03,1076.17,18248.18,3076.57,7056.28,1395.07,47009.87
01/11/2018 23:00,11420.63,1770.59,2560.11,1047.42,17596.19,2945.39,6721.44,1346.21,45407.97
01/11/2018 24:00,11144.12,1741.20,2522.03,1025.15,16964.20,2774.20,6428.26,1303.68,43902.83
01/12/2018 01:00,11272.71,1788.05,2565.54,1026.63,16992.09,2690.18,5678.13,1244.56,43257.88
01/12/2018 02:00,11350.87,1824.42,2560.07,1031.73,16980.65,2654.21,5650.28,1258.02,43310.26
01/12/2018 03:00,11523.64,1827.86,2568.30,1043.18,17146.41,2694.33,5716.10,1283.84,43803.66
01/12/2018 04:00,11760.43,1885.57,2575.89,1060.67,17428.08,2774.41,5874.95,1322.47,44682.46
01/12/2018 05:00,12235.70,1955.17,2610.66,1088.70,18065.67,2924.12,6171.61,1375.75,46427.38
01/12/2018 06:00,13157.41,2068.70,2665.37,1135.69,19202.54,3237.04,6821.03,1474.34,49762.12
01/12/2018 07:00,14353.53,2226.01,2744.87,1200.29,20768.27,3798.46,7760.77,1614.55,54466.76
01/12/2018 08:00,14741.49,2277.18,2813.97,1232.59,21325.65,4016.71,8102.15,1685.52,56195.26
01/12/2018 09:00,14636.66,2269.76,2775.33,1217.74,20614.32,3870.42,7863.05,1645.10,54892.39
01/12/2018 10:00,14505.83,2183.77,2740.73,1184.56,19742.53,3727.13,7510.65,1581.72,53176.93
01/12/2018 11:00,14227.36,2093.78,2696.29,1148.93,18821.60,3554.56,7114.87,1503.33,51160.73
01/12/2018 12:00,13854.98,1983.31,2637.73,1103.50,17853.78,3347.05,6678.50,1414.44,48873.28
01/12/2018 13:00,13391.23,1881.61,2558.94,1042.98,16783.27,3152.98,6292.50,1313.99,46417.51
01/12/2018 14:00,12964.74,1776.44,2519.46,1003.94,15861.70,3008.80,5982.86,1256.27,44374.21
01/12/2018 15:00,12468.91,1684.95,2475.21,965.64,14965.33,2907.05,5761.04,1209.63,42437.74
01/12/2018 16:00,12114.23,1652.93,2445.40,935.97,14493.42,2830.65,5607.61,1180.74,41260.96
01/12/2018 17:00,12065.50,1645.97,2413.66,936.46,14572.23,2819.64,5663.62,1151.01,41268.08
01/12/2018 18:00,12464.90,1705.36,2387.55,972.94,15466.13,2839.32,5926.78,1169.72,42932.72
01/12/2018 19:00,13085.16,1868.53,2492.00,1023.29,16564.91,3078.21,6495.74,1286.78,45894.61
01/12/2018 20:00,13196.06,1931.65,2542.09,1036.08,16731.36,3200.25,6676.94,1336.17,46650.60
01/12/2018 21:00,13178.81,1934.18,2551.60,1046.55,16879.78,3268.85,6748.91,1364.66,46973.34
01/12/2018 22:00,13017.25,1923.50,2548.80,1034.09,16797.95,3331.61,6707.05,1365.82,46726.06
01/12/2018 23:00,12729.06,1895.57,2546.02,1015.35,16450.85,3372.25,6515.65,1342.68,45867.43
01/12/2018 24:00,12395.24,1855.31,2526.25,995.93,16007.25,3356.01,6312.54,1310.93,44759.46
01/13/2018 01:00,11792.31,1786.34,2589.08,984.52,15641.84,3262.01,6680.17,1327.41,44063.67
01/13/2018 02:00,11685.63,1760.50,2579.47,978.69,15593.10,3255.54,6675.11,1326.32,43854.35
01/13/2018 03:00,11692.93,1773.67,2590.78,978.78,15690.04,3289.79,6762.78,1340.66,44119.43
01/13/2018 04:00,11743.51,1802.08,2598.00,981.88,15866.94,3328.99,6899.62,1362.59,44583.61
01/13/2018 05:00,11939.95,1842.20,2614.87,992.30,16280.23,3417.40,7132.49,1397.57,45617.01
01/13/2018 06:00,12321.50,1903.56,2662.93,1020.58,16816.75,3577.29,7434.43,1450.37,47187.41
01/13/2018 07:00,12799.18,1975.24,2711.41,1051.12,17541.98,3802.84,7902.58,1517.83,49302.18
01/13/2018 08:00,13172.34,2030.08,2766.76,1083.65,18200.77,4019.77,8318.98,1595.98,51188.34
01/13/2018 09:00,13254.50,2006.27,2777.81,1102.11,18334.29,4110.89,8438.85,1609.49,51634.22
01/13/2018 10:00,13114.71,1945.20,2757.83,1096.54,17926.41,4028.30,8214.18,1576.38,50659.55
01/13/2018 11:00,12771.97,1869.89,2722.96,1062.47,17140.68,3807.77,7813.26,1516.24,48705.24
01/13/2018 12:00,12294.69,1766.38,2685.73,1016.17,16190.86,3523.95,7309.93,1454.73,46242.44
01/13/2018 13:00,11758.97,1649.49,2616.56,954.97,15216.32,3263.89,6821.89,1395.54,43677.64
01/13/2018 14:00,11244.49,1569.84,2554.35,907.77,14211.36,3062.44,6355.80,1338.63,41244.68
01/13/2018 15:00,10826.18,1494.80,2507.35,870.69,13452.47,2914.14,6030.62,1280.43,39376.66
01/13/2018 16:00,10551.53,1461.16,2477.26,851.22,13003.96,2819.44,5831.40,1240.42,38236.39
01/13/2018 17:00,10491.18,1440.16,2474.06,853.01,13022.98,2784.36,5858.40,1227.94,38152.09
01/13/2018 18:00,10909.46,1557.21,2492.66,895.46,13862.26,2857.98,6182.93,1262.02,40019.98
01/13/2018 19:00,11650.29,1712.18,2615.14,957.92,15006.64,3173.79,6844.96,1372.32,43333.23
01/13/2018 20:00,11899.27,1776.63,2678.06,978.85,15435.17,3352.18,7109.64,1415.98,44645.79
01/13/2018 21:00,12002.56,1808.60,2694.84,992.19,15704.35,3449.60,7249.97,1435.02,45337.11
01/13/2018 22:00,12010.87,1805.35,2689.77,982.56,15774.25,3537.00,7300.57,1438.38,45538.75
01/13/2018 23:00,11862.25,1764.89,2675.04,962.62,15461.74,3575.98,7199.04,1422.15,44923.70
01/13/2018 24:00,11672.66,1748.40,2647.88,939.33,15056.64,3570.06,7107.39,1400.42,44142.77
01/14/2018 01:00,11463.04,1730.99,2638.71,919.84,14772.93,3546.30,7041.37,1367.69,43480.89
01/14/2018 02:00,11361.63,1728.28,2627.98,910.20,14617.32,3536.55,7041.13,1370.93,43194.04
01/14/2018 03:00,11378.04,1724.42,2621.71,908.48,14652.77,3546.19,7103.21,1382.14,43316.96
01/14/2018 04:00,11414.40,1741.65,2628.52,914.07,14805.98,3561.09,7210.51,1395.76,43671.99
01/14/2018 05:00,11532.12,1730.40,2631.21,924.63,15123.59,3612.02,7411.25,1417.82,44383.04
01/14/2018 06:00,11795.64,1752.53,2647.68,961.28,15566.26,3729.39,7688.74,1459.87,45601.40
01/14/2018 07:00,12127.23,1820.35,2679.49,987.51,16181.32,3893.03,8077.90,1520.20,47287.03
01/14/2018 08:00,12364.49,1880.96,2718.87,1018.41,16761.03,4021.83,8361.88,1589.31,48716.78
01/14/2018 09:00,12374.02,1884.02,2701.97,1030.95,16874.75,4040.78,8359.34,1592.04,48857.88
01/14/2018 10:00,12183.48,1803.15,2675.87,1004.47,16272.10,3837.26,7882.14,1506.22,47164.69
01/14/2018 11:00,11778.95,1674.57,2622.83,952.77,15418.82,3472.51,7278.46,1404.31,44603.21
01/14/2018 12:00,11338.38,1551.35,2560.98,898.86,14485.29,3145.08,6710.15,1324.19,42014.27
01/14/2018 13:00,10905.06,1453.36,2518.64,856.05,13662.65,2932.96,6243.24,1259.82,39831.78
01/14/2018 14:00,10492.85,1366.86,2502.93,811.83,12847.94,2794.85,5880.86,1216.03,37914.17
01/14/2018 15:00,10171.97,1302.19,2485.50,783.96,12224.24,2717.41,5603.71,1179.41,36468.39
01/14/2018 16:00,10005.22,1271.59,2467.81,769.64,11838.11,2678.50,5464.05,1156.93,35651.85
01/14/2018 17:00,10035.70,1280.64,2462.83,770.50,11823.19,2660.00,5459.64,1150.53,35643.04
01/14/2018 18:00,10517.17,1379.45,2470.01,807.84,12528.05,2710.12,5729.85,1189.78,37332.27
01/14/2018 19:00,11277.82,1508.44,2567.10,863.13,13574.51,2951.99,6291.28,1276.53,40310.79
01/14/2018 20:00,11496.58,1554.10,2608.43,879.17,13896.52,3065.74,6482.22,1305.41,41288.19
01/14/2018 21:00,11629.75,1583.06,2635.44,887.61,14086.76,3119.73,6542.01,1313.03,41797.39
01/14/2018 22:00,11533.74,1578.20,2639.10,880.93,13984.03,3099.17,6478.88,1302.70,41496.74
01/14/2018 23:00,11289.50,1533.95,2604.23,863.24,13559.05,2988.18,6233.34,1273.95,40345.44
01/14/2018 24:00,10948.37,1486.02,2568.60,846.29,13074.86,2827.05,5993.80,1240.19,38985.18
01/15/2018 01:00,10665.48,1513.79,2593.75,863.63,12804.15,2683.88,5836.49,1188.52,38149.66
01/15/2018 02:00,10560.18,1556.16,2592.23,864.26,12672.43,2622.49,5825.35,1194.41,37887.52
01/15/2018 03:00,10549.06,1554.65,2587.52,876.16,12678.97,2598.41,5881.94,1208.11,37934.82
01/15/2018 04:00,10679.35,1579.02,2608.30,895.13,12891.51,2622.09,6019.50,1235.05,38529.94
01/15/2018 05:00,10976.73,1631.18,2607.57,920.17,13420.82,2689.65,6274.45,1273.33,39793.90
01/15/2018 06:00,11495.32,1727.60,2653.30,965.46,14351.90,2880.94,6730.32,1329.30,42134.13
01/15/2018 07:00,12137.83,1846.93,2718.16,1023.18,15408.16,3220.36,7263.06,1418.49,45036.16
01/15/2018 08:00,12464.28,1901.27,2781.12,1058.63,16026.67,3311.10,7551.28,1472.91,46567.26
01/15/2018 09:00,12267.52,1865.25,2753.52,1046.58,15819.12,3193.50,7463.83,1445.10,45854.41
01/15/2018 10:00,11822.88,1762.34,2718.09,996.43,15178.89,3074.18,7143.10,1379.09,44075.00
01/15/2018 11:00,11375.57,1660.87,2691.35,954.81,14477.67,2985.68,6796.61,1300.60,42243.16
01/15/2018 12:00,11016.45,1557.91,2643.83,917.03,13834.60,2913.12,6437.21,1247.82,40567.97
01/15/2018 13:00,10655.75,1476.15,2587.99,890.38,13242.09,2854.72,6081.42,1195.11,38983.61
01/15/2018 14:00,10522.23,1408.91,2547.11,898.74,12871.13,2829.92,5849.96,1155.97,38083.97
01/15/2018 15:00,10444.16,1366.95,2552.57,920.77,12702.04,2812.35,5679.99,1130.15,37608.99
01/15/2018 16:00,10355.85,1369.92,2577.57,947.41,12851.63,2803.83,5617.91,1135.09,37659.21
01/15/2018 17:00,10422.47,1402.04,2605.57,984.88,13641.26,2819.86,5659.74,1164.67,38700.48
01/15/2018 18:00,10864.26,1479.99,2671.87,1053.30,14935.91,2857.10,5896.52,1221.30,40980.25
01/15/2018 19:00,11127.19,1572.15,2837.63,1115.57,15979.27,3071.46,6357.10,1324.55,43384.91
01/15/2018 20:00,11059.48,1603.90,2935.85,1143.58,16521.03,3153.20,6393.80,1367.25,44178.09
01/15/2018 21:00,10876.50,1608.88,2963.93,1153.60,16947.19,3130.04,6290.66,1390.98,44361.78
01/15/2018 22:00,10622.74,1581.94,2958.81,1144.27,17027.50,3066.95,6112.09,1397.94,43912.24
01/15/2018 23:00,10201.70,1568.58,2903.25,1114.60,16817.33,2901.74,5966.72,1368.98,42842.90
01/15/2018 24:00,9814.74,1589.43,2858.16,1101.13,16501.60,2684.45,5899.33,1356.62,41805.45
01/16/2018 01:00,9558.09,1531.43,2772.64,1084.66,16553.13,2544.87,6049.62,1406.80,41501.25
01/16/2018 02:00,9467.86,1602.76,2771.96,1091.91,16752.40,2476.74,6350.97,1434.34,41948.93
01/16/2018 03:00,9587.22,1685.43,2771.99,1101.36,17091.50,2467.97,6730.41,1468.99,42904.88
01/16/2018 04:00,9888.40,1750.24,2786.98,1116.37,17548.62,2517.89,7247.39,1514.51,44370.40
01/16/2018 05:00,10578.18,1835.79,2809.02,1145.15,18236.89,2683.38,7844.81,1571.41,46704.62
01/16/2018 06:00,11619.05,1944.79,2865.66,1206.78,19404.23,3008.77,8504.86,1648.87,50203.00
01/16/2018 07:00,12796.66,2090.58,2962.30,1293.48,20931.80,3547.35,9208.15,1760.87,54591.20
01/16/2018 08:00,13657.24,2194.80,3033.53,1340.72,21848.93,3922.39,9751.00,1850.47,57599.10
01/16/2018 09:00,14229.54,2289.15,3014.53,1331.44,22031.83,4119.60,10202.19,1882.93,59101.23
01/16/2018 10:00,14810.24,2350.59,3015.26,1314.04,21977.25,4350.68,10620.04,1897.46,60335.55
01/16/2018 11:00,15290.22,2324.93,2994.60,1284.71,21624.92,4591.21,10924.39,1896.82,60931.80
01/16/2018 12:00,15577.08,2313.71,2959.63,1243.84,21256.18,4807.44,11092.60,1878.38,61128.85
01/16/2018 13:00,15652.14,2338.31,2906.20,1196.86,20745.34,4996.32,11089.50,1838.35,60763.02
01/16/2018 14:00,15564.31,2305.63,2863.44,1158.65,20105.98,5163.12,10950.73,1795.62,59907.48
01/16/2018 15:00,15383.62,2253.01,2818.33,1127.06,19397.63,5302.10,10767.05,1756.58,58805.36
01/16/2018 16:00,15420.64,2261.12,2788.61,1107.32,19030.76,5437.66,10654.73,1728.81,58429.65
01/16/2018 17:00,15510.14,2264.48,2791.90,1120.59,19239.38,5646.99,10676.69,1734.57,58984.73
01/16/2018 18:00,15856.20,2333.67,2816.36,1176.66,20197.74,5835.23,10872.10,1763.20,60851.18
01/16/2018 19:00,16091.18,2380.85,2920.01,1243.79,21405.30,6075.91,11130.72,1823.23,63071.00
01/16/2018 20:00,16028.23,2372.26,2956.75,1261.15,21732.63,6138.31,11049.48,1844.41,63383.23
01/16/2018 21:00,15766.04,2351.81,2954.61,1266.72,21682.58,6096.47,10829.70,1837.03,62784.95
01/16/2018 22:00,15406.08,2324.68,2913.32,1252.61,21301.78,5970.16,10415.07,1801.46,61385.16
01/16/2018 23:00,14945.40,2243.49,2849.04,1219.29,20469.51,5724.44,9900.23,1745.64,59097.02
01/16/2018 24:00,14602.74,2202.97,2786.97,1197.58,19922.20,5480.19,9483.98,1696.86,57373.49
01/17/2018 01:00,14862.19,2269.77,2868.06,1238.14,20378.09,5520.38,7694.43,1629.99,56461.05
01/17/2018 02:00,14779.07,2281.55,2859.59,1247.30,20398.88,5465.93,7592.86,1637.87,56263.05
01/17/2018 03:00,14795.94,2308.11,2855.68,1259.65,20545.77,5458.95,7616.20,1649.61,56489.91
01/17/2018 04:00,14940.55,2323.59,2858.15,1279.00,20867.24,5465.77,7753.22,1659.16,57146.68
01/17/2018 05:00,15293.10,2373.46,2872.73,1310.25,21562.18,5555.05,8042.49,1692.26,58701.54
01/17/2018 06:00,15772.21,2465.62,2917.01,1364.64,22670.42,5737.27,8598.48,1756.01,61281.66
01/17/2018 07:00,16292.83,2567.59,2974.18,1427.48,24069.80,6029.31,9375.93,1842.49,64579.62
01/17/2018 08:00,16543.42,2620.84,3024.68,1448.11,24431.12,6150.91,9657.20,1873.98,65750.26
01/17/2018 09:00,16615.62,2572.09,2987.81,1415.92,23505.40,6176.11,9524.70,1830.96,64628.61
01/17/2018 10:00,16557.60,2488.15,2986.64,1343.61,22220.72,6113.48,9243.07,1791.15,62744.42
01/17/2018 11:00,16330.27,2380.74,2959.25,1277.37,20941.03,5983.03,8936.14,1724.87,60532.71
01/17/2018 12:00,15927.83,2272.47,2922.14,1210.31,19725.62,5771.44,8467.21,1656.53,57953.55
01/17/2018 13:00,15472.51,2120.09,2879.78,1143.51,18670.15,5593.03,8065.14,1568.89,55513.10
01/17/2018 14:00,14911.13,2018.27,2848.60,1091.05,17676.40,5404.41,7722.62,1497.04,53169.51
01/17/2018 15:00,14332.00,1928.60,2807.07,1051.17,16863.07,5233.48,7484.73,1436.93,51137.05
01/17/2018 16:00,13971.83,1889.16,2799.31,1026.36,16441.02,5104.44,7433.52,1415.78,50081.41
01/17/2018 17:00,13890.06,1972.82,2805.26,1032.80,16726.71,5130.05,7579.82,1436.15,50573.66
01/17/2018 18:00,14475.36,2080.27,2857.68,1082.68,18057.49,5354.61,8023.23,1485.73,53417.05
01/17/2018 19:00,15312.88,2240.16,3003.23,1171.67,19819.60,5715.34,8616.15,1570.31,57449.36
01/17/2018 20:00,15487.13,2315.52,3047.09,1197.50,20409.32,5873.41,8662.43,1594.65,58587.05
01/17/2018 21:00,15442.27,2338.07,3058.13,1208.58,20646.23,5890.56,8550.08,1592.05,58725.96
01/17/2018 22:00,15043.20,2303.98,3002.20,1188.64,20336.36,5784.22,8252.43,1561.14,57472.17
01/17/2018 23:00,14479.19,2226.05,2933.80,1154.74,19584.46,5536.93,7746.37,1500.79,55162.33
01/17/2018 24:00,14015.86,2188.48,2870.86,1129.61,18959.68,5282.90,7368.40,1447.90,53263.69
01/18/2018 01:00,13451.80,2143.93,2786.78,1106.58,18427.10,5005.31,7895.21,1377.37,52194.08
01/18/2018 02:00,13373.34,2153.95,2784.60,1113.64,18496.95,4921.74,7752.46,1376.01,51972.69
01/18/2018 03:00,13393.77,2170.27,2785.37,1124.75,18703.08,4891.16,7710.45,1375.59,52154.44
01/18/2018 04:00,13482.02,2204.72,2805.17,1140.02,19042.91,4908.67,7693.54,1392.81,52669.85
01/18/2018 05:00,13730.22,2268.79,2819.66,1165.40,19684.48,4987.48,7832.19,1419.92,53908.13
01/18/2018 06:00,14372.36,2367.69,2877.40,1220.71,20766.37,5229.10,8236.59,1488.67,56558.88
01/18/2018 07:00,15230.25,2529.20,2963.73,1296.32,22324.15,5675.58,8872.91,1606.26,60498.39
01/18/2018 08:00,15379.63,2528.65,3024.79,1313.18,22712.97,5725.69,9031.21,1640.56,61356.68
01/18/2018 09:00,15195.85,2463.27,2992.61,1270.18,21646.68,5589.67,8887.26,1606.56,59652.09
01/18/2018 10:00,15051.92,2317.39,2940.23,1201.44,20252.44,5535.29,8704.32,1559.34,57562.37
01/18/2018 11:00,14932.67,2183.39,2903.66,1135.33,19015.13,5471.89,8481.07,1487.59,55610.73
01/18/2018 12:00,14756.98,2043.44,2854.92,1068.53,17808.87,5376.69,8113.77,1436.63,53459.82
01/18/2018 13:00,14416.03,1916.24,2772.35,1007.90,16706.80,5255.86,7696.74,1384.27,51156.19
01/18/2018 14:00,14156.97,1851.03,2722.63,959.08,15836.17,5155.50,7365.40,1338.43,49385.22
01/18/2018 15:00,13907.25,1779.92,2687.48,922.61,15391.57,5101.67,7161.79,1308.93,48261.21
01/18/2018 16:00,13741.51,1760.75,2649.21,897.25,15442.26,5065.23,7145.33,1284.73,47986.28
01/18/2018 17:00,13782.74,1801.09,2632.40,901.83,15938.86,5119.85,7339.70,1296.47,48812.93
01/18/2018 18:00,14125.07,1886.28,2640.70,951.80,16821.79,5246.22,7764.42,1334.46,50770.75
01/18/2018 19:00,14483.22,1973.98,2768.36,1018.80,17750.26,5464.06,8209.93,1421.18,53089.79
01/18/2018 20:00,14408.04,1988.42,2846.66,1034.33,18012.06,5502.09,8243.33,1449.51,53484.43
01/18/2018 21:00,14228.16,1949.01,2878.90,1047.66,18162.19,5466.12,8165.66,1464.37,53362.06
01/18/2018 22:00,13682.27,1941.83,2870.20,1028.66,17796.61,5293.92,7897.68,1440.85,51952.03
01/18/2018 23:00,12884.38,1838.26,2817.13,992.85,16948.04,5004.35,7425.78,1386.74,49297.54
01/18/2018 24:00,12273.32,1762.84,2770.85,964.20,16092.85,4724.81,7024.89,1337.51,46951.28
01/19/2018 01:00,11855.16,1644.00,2732.35,942.90,15317.92,4503.24,7064.24,1328.10,45387.90
01/19/2018 02:00,11680.02,1633.37,2719.38,944.63,14991.27,4387.45,6916.23,1330.19,44602.53
01/19/2018 03:00,11666.57,1590.85,2727.38,951.29,14834.49,4351.41,6886.45,1342.81,44351.26
01/19/2018 04:00,11685.52,1612.75,2733.93,959.98,14743.96,4334.25,6907.98,1354.83,44333.22
01/19/2018 05:00,11891.08,1640.88,2763.41,979.12,15064.47,4400.30,7080.64,1383.91,45203.81
01/19/2018 06:00,12482.70,1712.02,2820.35,1022.12,15900.32,4618.03,7553.81,1447.53,47556.87
01/19/2018 07:00,13300.96,1847.77,2913.40,1089.72,17279.25,5038.78,8265.32,1562.03,51297.22
01/19/2018 08:00,13471.94,1884.43,2985.41,1115.66,17579.63,5083.31,8443.99,1604.46,52168.84
01/19/2018 09:00,13335.39,1878.38,2936.97,1088.97,16999.83,4891.84,8173.07,1557.33,50861.78
01/19/2018 10:00,13204.27,1836.11,2888.84,1059.14,16547.58,4775.00,7969.41,1500.98,49781.34
01/19/2018 11:00,12902.82,1807.69,2827.39,1003.11,16038.93,4625.55,7809.61,1438.94,48454.05
01/19/2018 12:00,12544.75,1732.42,2752.42,949.24,15276.90,4439.16,7589.51,1364.31,46648.71
01/19/2018 13:00,12312.79,1666.51,2687.50,895.87,14538.40,4241.54,7401.98,1287.14,45031.73
01/19/2018 14:00,11977.77,1600.79,2660.79,865.34,13942.58,4039.84,7153.71,1235.43,43476.25
01/19/2018 15:00,11702.03,1535.30,2636.10,834.07,13453.84,3850.00,6919.17,1195.87,42126.39
01/19/2018 16:00,11615.74,1504.07,2613.59,811.28,13273.94,3700.28,6756.40,1172.09,41447.40
01/19/2018 17:00,11648.24,1473.69,2587.42,812.00,13388.86,3653.96,6790.71,1160.49,41515.37
01/19/2018 18:00,11854.39,1480.64,2567.33,829.98,13870.91,3710.54,6960.34,1171.96,42446.08
01/19/2018 19:00,11939.83,1580.07,2633.12,864.84,14353.66,3881.64,7325.47,1246.14,43824.75
01/19/2018 20:00,11753.14,1581.22,2656.10,864.42,14051.71,3920.00,7235.38,1266.39,43328.37
01/19/2018 21:00,11508.29,1541.27,2658.46,859.74,13809.42,3894.77,7038.46,1269.37,42579.78
01/19/2018 22:00,11131.53,1493.33,2638.74,843.89,13347.98,3836.81,6735.19,1253.06,41280.54
01/19/2018 23:00,10643.42,1436.67,2618.92,815.83,12644.32,3717.50,6379.38,1213.39,39469.45
01/19/2018 24:00,10128.61,1358.24,2583.15,777.62,11815.27,3551.32,5985.73,1157.12,37357.05
01/20/2018 01:00,9785.42,1294.18,2548.04,742.63,11169.70,3382.09,5699.79,1143.38,35765.22
01/20/2018 02:00,9524.35,1227.15,2528.09,723.32,10698.55,3263.70,5515.20,1128.88,34609.24
01/20/2018 03:00,9304.29,1200.88,2530.86,712.90,10404.89,3189.73,5409.01,1122.24,33874.80
01/20/2018 04:00,9237.81,1196.19,2537.72,712.83,10284.46,3160.30,5344.90,1131.96,33606.16
01/20/2018 05:00,9255.57,1201.11,2542.37,717.57,10356.93,3162.19,5328.53,1145.81,33710.09
01/20/2018 06:00,9423.97,1236.62,2575.57,737.55,10635.47,3237.12,5523.20,1178.78,34548.29
01/20/2018 07:00,9784.08,1291.62,2620.38,765.03,11142.61,3349.71,5784.26,1225.53,35963.23
01/20/2018 08:00,10033.95,1333.74,2663.66,790.11,11664.00,3438.10,6051.32,1278.65,37253.53
01/20/2018 09:00,10139.82,1346.45,2653.68,805.28,12067.53,3480.03,6237.04,1296.28,38026.10
01/20/2018 10:00,10201.66,1373.35,2617.98,806.73,12244.46,3459.84,6345.11,1278.68,38327.80
01/20/2018 11:00,10116.76,1383.25,2563.82,788.78,12033.62,3330.93,6308.92,1228.78,37754.86
01/20/2018 12:00,9985.13,1364.59,2516.38,767.87,11622.09,3162.17,6155.49,1179.75,36753.46
01/20/2018 13:00,9839.49,1319.21,2462.34,739.92,11226.47,2997.23,5882.96,1134.05,35601.67
01/20/2018 14:00,9708.45,1299.11,2439.53,723.54,10862.86,2890.09,5671.00,1101.49,34696.07
01/20/2018 15:00,9549.84,1268.89,2414.81,707.90,10608.77,2811.20,5546.79,1068.33,33976.53
01/20/2018 16:00,9442.79,1247.21,2406.04,702.84,10460.65,2769.17,5454.51,1051.10,33534.31
01/20/2018 17:00,9413.62,1207.68,2409.92,701.90,10496.62,2747.59,5482.28,1049.66,33509.27
01/20/2018 18:00,9529.52,1247.71,2392.63,712.53,10746.72,2732.58,5657.56,1055.54,34074.78
01/20/2018 19:00,9952.16,1336.45,2453.65,748.18,11329.62,2912.18,5977.15,1113.51,35822.90
01/20/2018 20:00,9932.42,1332.88,2487.38,749.53,11282.40,2949.66,6014.96,1135.16,35884.39
01/20/2018 21:00,9715.54,1302.32,2488.89,738.23,11110.56,2901.41,5921.30,1125.24,35303.49
01/20/2018 22:00,9567.87,1258.80,2478.12,722.95,10862.32,2843.48,5750.38,1106.50,34590.44
01/20/2018 23:00,9241.33,1189.60,2449.96,695.41,10362.80,2743.56,5504.87,1075.22,33262.75
01/20/2018 24:00,8862.38,1139.49,2423.31,663.72,9718.13,2620.62,5198.00,1041.36,31667.01
01/21/2018 01:00,8472.68,1072.80,2374.43,644.06,9263.36,2465.83,4869.48,1010.03,30172.66
01/21/2018 02:00,8188.83,1041.82,2365.35,630.53,8863.68,2357.62,4650.08,995.86,29093.77
01/21/2018 03:00,8027.97,1012.69,2366.46,621.40,8600.62,2278.89,4483.00,989.74,28380.77
01/21/2018 04:00,7927.87,1002.51,2379.85,618.98,8475.16,2232.83,4352.32,987.70,27977.21
01/21/2018 05:00,7904.03,955.24,2395.40,623.87,8481.13,2218.68,4326.84,988.92,27894.11
01/21/2018 06:00,7988.40,942.18,2426.26,640.97,8606.75,2254.03,4374.22,1008.23,28241.04
01/21/2018 07:00,8174.35,976.73,2452.81,655.72,8919.38,2324.68,4523.73,1032.80,29060.18
01/21/2018 08:00,8366.75,1017.32,2484.77,681.50,9299.85,2388.92,4698.89,1067.06,30005.06
01/21/2018 09:00,8646.15,1062.27,2475.51,705.56,9802.36,2491.88,4932.31,1094.12,31210.17
01/21/2018 10:00,9000.68,1104.24,2476.25,718.41,10235.09,2620.63,5214.47,1103.62,32473.40
01/21/2018 11:00,9250.19,1121.49,2481.84,711.55,10545.84,2713.94,5390.34,1097.33,33312.51
01/21/2018 12:00,9489.33,1132.58,2476.54,702.48,10753.10,2778.70,5492.25,1096.57,33921.55
01/21/2018 13:00,9646.32,1143.23,2455.39,700.13,10846.10,2815.51,5537.52,1096.37,34240.58
